Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
roombot_link0,0.036828,0.067583,0.13162,0,0,0,0.50828,0.00061202,9.3211E-05,9.3204E-05,0.00061205,9.3212E-05,0.00061202,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link0.STL,1,1,1,1,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link0.STL,,roombot-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
roombot_link1,-0.052348,-0.052346,-0.052348,0,0,0,0.50828,0.00061204,9.3203E-05,9.3208E-05,0.00061205,9.3217E-05,0.00061204,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link1.STL,1,1,1,1,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link1.STL,,roombot-2,Origin_roombot_joint1,Axis_roombot_joint1,roombot_joint1,continuous,-0.041848,-0.052943,-0.011095,-2.6649,-0.29383,2.6649,roombot_link0,0.57735,0.57735,0.57735,,,,,,,,,,,,
roombot_link2,0.0131643398860214,-0.0313216974307582,0.0131643368693097,0,0,0,0.508278610067439,0.00061203082761765,9.32084506042224E-05,9.3212323577995E-05,0.000612053069078505,9.32146749457815E-05,0.00061206108912461,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link2.STL,1,1,1,1,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link2.STL,,roombot-3,Origin_roombot_joint2,Axis_roombot_joint2,roombot_joint2,continuous,0,-0.065512,-0.065512,-3.1416,1.2154,-1.5708,roombot_link1,0,1,0,,,,,,,,,,,,
roombot_link3,0.027994,0.027996,0.027994,0,0,0,0.50828,0.00061205,9.3208E-05,9.3209E-05,0.00061206,9.3211E-05,0.00061205,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link3.STL,1,1,1,1,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link3.STL,,roombot-4,Origin_roombot_joint3,Axis_roombot_joint3,roombot_joint3,continuous,0.014829,-0.029659,0.014829,2.3984,1.4515,-0.82765,roombot_link2,0.57735,0.57735,0.57735,,,,,,,,,,,,
roombot_link4,0.013164,0.013166,-0.0994,0,0,0,0.50828,0.00061203,9.3218E-05,9.3204E-05,0.00061207,9.3213E-05,0.00061204,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link4.STL,1,1,1,1,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link4.STL,,roombot-5,Origin_roombot_joint4,Axis_roombot_joint4,roombot_joint4,continuous,0.014829,0.012265,0.014829,-1.5708,0.099077,3.1416,roombot_link3,0,0,1,,,,,,,,,,,,
roombot_link5,0.050686,0.050688,0.050686,0,0,0,0.50828,0.00061202,9.3217E-05,9.3206E-05,0.00061204,9.3209E-05,0.00061204,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link5.STL,1,1,1,1,0,0,0,0,0,0,package://RoomBot_URDF/meshes/roombot_link5.STL,,roombot-6,Origin_roombot_joint5,Axis_roombot_joint5,roombot_joint5,continuous,0.037521,0.037521,-0.075043,-0.93287,1.161,2.5037,roombot_link4,0.57735,0.57735,0.57735,,,,,,,,,,,,
